epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
61,2780.69,1.1061,1.26169,1.02897,0.03144,0.42308,0.35944,0.31246,0.22372,0.92891,0.96112,0.9821,0.01554,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232
62,2823.63,1.10747,1.2609,1.03761,0.03105,0.53778,0.35568,0.31634,0.22285,0.94392,0.97337,0.98826,0.01509,0.0297282,0.00990938,0.0297282,0.00990938,0.0297282,0.00990938,0.0297282,0.00990938
63,2857.98,1.10137,1.26053,1.03222,0.03137,0.54608,0.36106,0.32199,0.23075,0.92426,0.96005,0.98172,0.01516,0.0297192,0.0099064,0.0297192,0.0099064,0.0297192,0.0099064,0.0297192,0.0099064
64,2892.09,1.08502,1.24464,1.02974,0.0292,0.50397,0.35585,0.30688,0.22249,0.93072,0.96233,0.98431,0.01474,0.0297101,0.00990336,0.0297101,0.00990336,0.0297101,0.00990336,0.0297101,0.00990336
65,2927.36,1.10087,1.25333,1.03224,0.03046,0.57856,0.34103,0.31551,0.22818,0.92686,0.96599,0.98024,0.01474,0.0297008,0.00990028,0.0297008,0.00990028,0.0297008,0.00990028,0.0297008,0.00990028
66,2962.61,1.09978,1.24952,1.02669,0.03022,0.42262,0.36181,0.31572,0.22795,0.92193,0.96215,0.97915,0.01506,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715
67,2997.82,1.08614,1.2417,1.02615,0.03035,0.52935,0.35912,0.31654,0.22429,0.929,0.96544,0.98297,0.0148,0.0296819,0.00989398,0.0296819,0.00989398,0.0296819,0.00989398,0.0296819,0.00989398
68,3032.96,1.07868,1.21525,1.02736,0.0284,0.43038,0.36543,0.31422,0.22611,0.92462,0.97166,0.98053,0.01515,0.0296723,0.00989075,0.0296723,0.00989075,0.0296723,0.00989075,0.0296723,0.00989075
69,3066.68,1.09462,1.24356,1.02162,0.03213,0.47064,0.34697,0.30442,0.22038,0.92815,0.96489,0.98162,0.01479,0.0296624,0.00988748,0.0296624,0.00988748,0.0296624,0.00988748,0.0296624,0.00988748
70,3101.03,1.08677,1.23774,1.01959,0.02975,0.54995,0.36254,0.31904,0.22905,0.91988,0.94584,0.97714,0.01469,0.0296525,0.00988416,0.0296525,0.00988416,0.0296525,0.00988416,0.0296525,0.00988416
71,3141.33,1.07085,1.22559,1.02803,0.02824,0.30534,0.34907,0.30206,0.21963,0.92001,0.95403,0.97881,0.01471,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
72,3182.07,1.08242,1.23114,1.02408,0.02974,0.55066,0.35873,0.32152,0.23094,0.92118,0.94949,0.9771,0.0149,0.0296321,0.00987737,0.0296321,0.00987737,0.0296321,0.00987737,0.0296321,0.00987737
73,3223.94,1.07353,1.21908,1.02174,0.02856,0.56277,0.36732,0.32702,0.23668,0.91597,0.94065,0.97606,0.01467,0.0296217,0.00987391,0.0296217,0.00987391,0.0296217,0.00987391,0.0296217,0.00987391
74,3264.97,1.08362,1.20691,1.02317,0.02913,0.36513,0.37357,0.3362,0.23913,0.92134,0.94727,0.97986,0.01446,0.0296112,0.0098704,0.0296112,0.0098704,0.0296112,0.0098704,0.0296112,0.0098704
75,3306.12,1.09402,1.2346,1.0128,0.02975,0.36271,0.3775,0.34059,0.24062,0.92868,0.9428,0.98082,0.01454,0.0296005,0.00986684,0.0296005,0.00986684,0.0296005,0.00986684,0.0296005,0.00986684
76,3343.52,1.07155,1.21826,1.02055,0.02984,0.42786,0.37825,0.33128,0.23365,0.91841,0.9421,0.97511,0.01434,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323
77,3385.38,1.09147,1.23671,1.02291,0.02996,0.45101,0.37548,0.32816,0.23475,0.92781,0.94649,0.98105,0.01448,0.0295787,0.00985958,0.0295787,0.00985958,0.0295787,0.00985958,0.0295787,0.00985958
