epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
29,623.686,0.92167,1.30882,0.91532,0.05005,0.34353,0.23322,0.15755,0.03755,0.74532,1.1113,0.8237,0.02645,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076
30,643.04,0.91753,1.29607,0.91449,0.04887,0.29261,0.22475,0.12056,0.0266,0.76692,1.18393,0.83139,0.0305,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043
31,662.474,0.9107,1.30172,0.91545,0.05003,0.36261,0.23059,0.14067,0.03096,0.78824,1.14268,0.83338,0.02767,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
32,681.826,0.92062,1.30038,0.91586,0.04818,0.29489,0.23083,0.13526,0.02855,0.79084,1.18491,0.83457,0.03268,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977
33,700.845,0.92662,1.3046,0.91886,0.04989,0.37339,0.2297,0.11166,0.02213,0.80084,1.18821,0.83999,0.03095,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
34,720.266,0.90766,1.28961,0.91158,0.0464,0.39726,0.22483,0.13549,0.02989,0.81737,1.24952,0.83922,0.03106,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
35,739.435,0.9134,1.30002,0.91498,0.05189,0.24185,0.25385,0.16333,0.03821,0.7415,1.08247,0.82841,0.02635,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
36,759.02,0.90415,1.2705,0.91204,0.04837,0.28701,0.23296,0.13797,0.02883,0.80975,1.28888,0.84095,0.02902,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845
37,777.933,0.90133,1.28252,0.91443,0.05053,0.42568,0.256,0.15886,0.03658,0.7368,1.13008,0.82204,0.02717,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
38,797.599,0.90249,1.28382,0.91165,0.04636,0.24822,0.23307,0.09686,0.01933,0.84866,1.46659,0.85335,0.03213,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779
39,817.156,0.89193,1.27247,0.9096,0.04568,0.31256,0.25014,0.15184,0.0321,0.7473,1.18467,0.82507,0.02632,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
