epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
27,1533.8,1.04041,0.23939,0.98331,0.03783,0.38726,0.38429,0.34517,0.25265,0.89277,0.22244,0.95372,0.0201,0.059601,0.019867,0.059601,0.019867,0.059601,0.019867,0.059601,0.019867
28,1582.19,1.03727,0.24082,0.96964,0.03975,0.50902,0.34459,0.33219,0.24612,0.8997,0.22297,0.95719,0.01712,0.0595698,0.0198566,0.0595698,0.0198566,0.0595698,0.0198566,0.0595698,0.0198566
29,1628.31,1.03409,0.23907,0.98049,0.03925,0.49005,0.34982,0.32626,0.24245,0.90863,0.22591,0.95921,0.01594,0.0595374,0.0198458,0.0595374,0.0198458,0.0595374,0.0198458,0.0595374,0.0198458
30,1678.26,1.03962,0.2379,0.98074,0.03938,0.39367,0.36357,0.32096,0.24046,0.88412,0.22703,0.95319,0.01628,0.0595039,0.0198346,0.0595039,0.0198346,0.0595039,0.0198346,0.0595039,0.0198346
31,1729.28,1.03869,0.2418,0.98105,0.03885,0.37237,0.38294,0.3333,0.24098,0.8987,0.223,0.95377,0.01868,0.0594691,0.019823,0.0594691,0.019823,0.0594691,0.019823,0.0594691,0.019823
32,1778.67,1.0478,0.24184,0.98183,0.03932,0.46198,0.36376,0.32397,0.24044,0.88857,0.2249,0.95469,0.01526,0.0594333,0.0198111,0.0594333,0.0198111,0.0594333,0.0198111,0.0594333,0.0198111
33,1829.6,1.03158,0.2377,0.96891,0.03798,0.33184,0.36611,0.30908,0.23105,0.89045,0.22083,0.95303,0.01497,0.0593963,0.0197988,0.0593963,0.0197988,0.0593963,0.0197988,0.0593963,0.0197988
34,1875.74,1.04714,0.24171,0.97622,0.03945,0.39095,0.38919,0.36057,0.26687,0.87256,0.21807,0.94733,0.01593,0.0593581,0.019786,0.0593581,0.019786,0.0593581,0.019786,0.0593581,0.019786
35,1931.12,1.04818,0.24326,0.97877,0.03777,0.39267,0.41766,0.37032,0.27021,0.87965,0.2196,0.94928,0.01653,0.0593187,0.0197729,0.0593187,0.0197729,0.0593187,0.0197729,0.0593187,0.0197729
36,1980.42,1.04282,0.24033,0.97106,0.03906,0.3561,0.37376,0.32828,0.24164,0.8879,0.21903,0.95116,0.0143,0.0592782,0.0197594,0.0592782,0.0197594,0.0592782,0.0197594,0.0592782,0.0197594
37,2034.29,1.0468,0.24477,0.98207,0.03808,0.37163,0.37024,0.33003,0.24262,0.88431,0.22413,0.95549,0.01509,0.0592366,0.0197455,0.0592366,0.0197455,0.0592366,0.0197455,0.0592366,0.0197455
38,2083.52,1.04273,0.24343,0.9792,0.03814,0.47706,0.36121,0.31999,0.23837,0.88849,0.22783,0.95588,0.01599,0.0591938,0.0197313,0.0591938,0.0197313,0.0591938,0.0197313,0.0591938,0.0197313
39,2134.74,1.0454,0.24324,0.98183,0.04023,0.36253,0.39583,0.33601,0.24352,0.89171,0.2215,0.95027,0.01623,0.0591498,0.0197166,0.0591498,0.0197166,0.0591498,0.0197166,0.0591498,0.0197166
40,2183.21,1.0352,0.23996,0.97522,0.03828,0.36921,0.36773,0.32068,0.23981,0.88187,0.22065,0.954,0.01692,0.0591047,0.0197016,0.0591047,0.0197016,0.0591047,0.0197016,0.0591047,0.0197016
41,2243.47,1.02117,0.23769,0.96934,0.03682,0.37841,0.39667,0.35344,0.2616,0.87575,0.21612,0.95151,0.01594,0.0590584,0.0196861,0.0590584,0.0196861,0.0590584,0.0196861,0.0590584,0.0196861
42,2289.61,1.02263,0.23849,0.97255,0.03734,0.39588,0.40955,0.36646,0.27082,0.89114,0.22243,0.9557,0.01503,0.059011,0.0196703,0.059011,0.0196703,0.059011,0.0196703,0.059011,0.0196703
