epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,1107.04,1.19127,0.1581,1.11105,0.04228,0.3261,0.14465,0.07622,0.05345,1.06459,0.16551,1.09644,0.02199,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023
12,1190.45,1.18004,0.15775,1.10837,0.04098,0.44228,0.18361,0.09991,0.07021,1.027,0.14765,1.06249,0.02414,0.0299645,0.00998818,0.0299645,0.00998818,0.0299645,0.00998818,0.0299645,0.00998818
13,1282.27,1.16567,0.15685,1.1035,0.04008,0.31764,0.18214,0.09495,0.0671,1.01406,0.14512,1.05873,0.02111,0.0299578,0.00998594,0.0299578,0.00998594,0.0299578,0.00998594,0.0299578,0.00998594
14,1374.87,1.16954,0.15569,1.10361,0.04158,0.32949,0.17898,0.09579,0.06846,1.00571,0.14531,1.05712,0.02172,0.0299505,0.0099835,0.0299505,0.0099835,0.0299505,0.0099835,0.0299505,0.0099835
15,1467.32,1.15876,0.1537,1.09973,0.03832,0.41363,0.15527,0.08315,0.05837,1.02537,0.1459,1.07251,0.02009,0.0299426,0.00998086,0.0299426,0.00998086,0.0299426,0.00998086,0.0299426,0.00998086
16,1560.64,1.1473,0.1547,1.08974,0.0383,0.52504,0.19525,0.10169,0.07256,0.99522,0.14156,1.05683,0.02045,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803
17,1654.41,1.16237,0.15322,1.08304,0.04113,0.53396,0.17779,0.10088,0.0726,0.99346,0.14236,1.05692,0.01895,0.029925,0.00997501,0.029925,0.00997501,0.029925,0.00997501,0.029925,0.00997501
18,1747.2,1.15459,0.15312,1.08984,0.03939,0.63346,0.18537,0.10329,0.07305,1.00047,0.14078,1.04726,0.02382,0.0299154,0.00997179,0.0299154,0.00997179,0.0299154,0.00997179,0.0299154,0.00997179
19,1840.3,1.14031,0.1516,1.07719,0.03799,0.42502,0.17747,0.10114,0.07236,0.98901,0.14152,1.04404,0.01974,0.0299051,0.00996838,0.0299051,0.00996838,0.0299051,0.00996838,0.0299051,0.00996838
20,1923.92,1.1383,0.15238,1.08782,0.03758,0.43665,0.17976,0.10446,0.0752,0.96776,0.13991,1.04175,0.0181,0.0298943,0.00996477,0.0298943,0.00996477,0.0298943,0.00996477,0.0298943,0.00996477
21,2007.51,1.13585,0.15023,1.08354,0.03656,0.42881,0.19816,0.10578,0.07602,0.98067,0.14194,1.04369,0.01753,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
22,2092.26,1.12731,0.14954,1.08348,0.03667,0.42134,0.17679,0.09987,0.07188,0.96636,0.1403,1.04243,0.01739,0.0298709,0.00995697,0.0298709,0.00995697,0.0298709,0.00995697,0.0298709,0.00995697
23,2175.37,1.11907,0.14947,1.08076,0.03563,0.52316,0.19629,0.11041,0.08035,0.96243,0.13821,1.04065,0.02061,0.0298584,0.00995278,0.0298584,0.00995278,0.0298584,0.00995278,0.0298584,0.00995278
24,2259.66,1.11729,0.14959,1.07306,0.03614,0.43277,0.19362,0.11009,0.07945,0.96721,0.13841,1.03789,0.01798,0.0298452,0.0099484,0.0298452,0.0099484,0.0298452,0.0099484,0.0298452,0.0099484
25,2343.92,1.12624,0.149,1.07755,0.03556,0.53315,0.18933,0.10502,0.0764,0.95334,0.13822,1.03177,0.01788,0.0298315,0.00994383,0.0298315,0.00994383,0.0298315,0.00994383,0.0298315,0.00994383
26,2427.63,1.11636,0.14857,1.07934,0.0364,0.44274,0.21808,0.12272,0.08932,0.94633,0.13585,1.02611,0.01819,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906
27,2512.54,1.1012,0.1474,1.08115,0.03341,0.64741,0.21546,0.13416,0.09711,0.94493,0.13553,1.02485,0.01697,0.0298023,0.0099341,0.0298023,0.0099341,0.0298023,0.0099341,0.0298023,0.0099341
28,2596.62,1.09498,0.14734,1.05279,0.0342,0.44298,0.2008,0.11641,0.08416,0.9593,0.13639,1.02297,0.01733,0.0297868,0.00992894,0.0297868,0.00992894,0.0297868,0.00992894,0.0297868,0.00992894
29,2680.29,1.09091,0.1462,1.05752,0.03502,0.53295,0.20936,0.11793,0.0859,0.94239,0.1362,1.00911,0.01655,0.0297708,0.00992359,0.0297708,0.00992359,0.0297708,0.00992359,0.0297708,0.00992359
30,2763.93,1.09531,0.14558,1.0565,0.03547,0.43847,0.21996,0.13445,0.09829,0.94099,0.13497,1.00806,0.01825,0.0297542,0.00991805,0.0297542,0.00991805,0.0297542,0.00991805,0.0297542,0.00991805
31,2848.16,1.09194,0.14704,1.05137,0.03486,0.45452,0.20747,0.11241,0.08131,0.95782,0.13697,1.01227,0.01672,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232
32,2931.68,1.10089,0.14654,1.05179,0.0339,0.44353,0.19719,0.10882,0.0792,0.94354,0.13712,1.00905,0.01677,0.0297192,0.0099064,0.0297192,0.0099064,0.0297192,0.0099064,0.0297192,0.0099064
33,3015.8,1.08965,0.14575,1.04159,0.03275,0.52589,0.18239,0.10861,0.07904,0.94504,0.13584,1.00388,0.01709,0.0297008,0.00990028,0.0297008,0.00990028,0.0297008,0.00990028,0.0297008,0.00990028
34,3100.02,1.10034,0.14742,1.04468,0.03512,0.44558,0.1969,0.10956,0.08024,0.9327,0.13503,1.00055,0.01652,0.0296819,0.00989398,0.0296819,0.00989398,0.0296819,0.00989398,0.0296819,0.00989398
35,3192.87,1.10576,0.14912,1.04868,0.03264,0.43111,0.20433,0.11656,0.08412,0.95016,0.13583,1.00222,0.01598,0.0296624,0.00988748,0.0296624,0.00988748,0.0296624,0.00988748,0.0296624,0.00988748
36,3277.8,1.08532,0.1445,1.02734,0.03381,0.34115,0.19249,0.11091,0.08098,0.94021,0.13493,0.99632,0.0158,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
37,3361.79,1.09363,0.14744,1.04644,0.0331,0.43543,0.20728,0.12104,0.0887,0.92979,0.13342,0.99359,0.01611,0.0296217,0.00987391,0.0296217,0.00987391,0.0296217,0.00987391,0.0296217,0.00987391
38,3445.6,1.08802,0.14568,1.03317,0.03177,0.43916,0.19706,0.11735,0.0861,0.92476,0.13304,0.9904,0.01542,0.0296005,0.00986684,0.0296005,0.00986684,0.0296005,0.00986684,0.0296005,0.00986684
39,3528.66,1.08723,0.14557,1.03637,0.03358,0.54888,0.23114,0.14496,0.10723,0.91881,0.13256,0.9882,0.01576,0.0295787,0.00985958,0.0295787,0.00985958,0.0295787,0.00985958,0.0295787,0.00985958
40,3613.8,1.07956,0.14437,1.03529,0.03197,0.35058,0.20536,0.11529,0.08442,0.92487,0.13416,0.99017,0.01501,0.0295564,0.00985213,0.0295564,0.00985213,0.0295564,0.00985213,0.0295564,0.00985213
41,3708.3,1.06445,0.14328,1.02533,0.03139,0.43539,0.19977,0.12035,0.0885,0.92622,0.13323,0.99238,0.01532,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
42,3792.5,1.07181,0.14298,1.03171,0.03078,0.63704,0.19458,0.11577,0.0851,0.9158,0.13299,0.98786,0.01523,0.02951,0.00983666,0.02951,0.00983666,0.02951,0.00983666,0.02951,0.00983666
43,3877.24,1.08439,0.14373,1.03148,0.03147,0.47505,0.21829,0.12244,0.08941,0.92515,0.13347,0.99266,0.01565,0.0294859,0.00982864,0.0294859,0.00982864,0.0294859,0.00982864,0.0294859,0.00982864
44,3960.55,1.06676,0.14347,1.02971,0.03054,0.54683,0.20355,0.1257,0.09188,0.92443,0.13191,0.98777,0.01519,0.0294613,0.00982043,0.0294613,0.00982043,0.0294613,0.00982043,0.0294613,0.00982043
45,4044.36,1.07557,0.14375,1.02801,0.03098,0.54133,0.20411,0.12734,0.0937,0.92029,0.13151,0.98606,0.01588,0.0294361,0.00981204,0.0294361,0.00981204,0.0294361,0.00981204,0.0294361,0.00981204
46,4128.96,1.092,0.14458,1.02592,0.03262,0.40396,0.23178,0.14449,0.1072,0.90941,0.13137,0.98333,0.01552,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
47,4213.27,1.06192,0.14238,1.01457,0.03163,0.45599,0.20478,0.13077,0.09524,0.93983,0.13315,0.99515,0.01564,0.029384,0.00979468,0.029384,0.00979468,0.029384,0.00979468,0.029384,0.00979468
48,4297.56,1.05419,0.1434,1.01837,0.02905,0.3707,0.21833,0.13461,0.09944,0.92072,0.13176,0.98689,0.01473,0.0293572,0.00978572,0.0293572,0.00978572,0.0293572,0.00978572,0.0293572,0.00978572
49,4381.61,1.08632,0.14527,1.02193,0.03183,0.65639,0.21926,0.15059,0.11079,0.91638,0.13102,0.98141,0.01514,0.0293297,0.00977658,0.0293297,0.00977658,0.0293297,0.00977658,0.0293297,0.00977658
50,4466.36,1.07764,0.14538,1.03641,0.03236,0.36283,0.21814,0.14388,0.10691,0.90528,0.13102,0.98291,0.01479,0.0293017,0.00976725,0.0293017,0.00976725,0.0293017,0.00976725,0.0293017,0.00976725
51,4550.16,1.07453,0.14495,1.02498,0.03107,0.44601,0.20695,0.13877,0.10196,0.91155,0.13052,0.98143,0.01549,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
52,4633.27,1.07821,0.14403,1.01874,0.03139,0.26119,0.22172,0.13472,0.09955,0.90519,0.13064,0.98125,0.01459,0.0292441,0.00974803,0.0292441,0.00974803,0.0292441,0.00974803,0.0292441,0.00974803
53,4717.17,1.06964,0.14457,1.01901,0.03057,0.36455,0.21563,0.14529,0.10719,0.91312,0.13013,0.98101,0.01436,0.0292144,0.00973814,0.0292144,0.00973814,0.0292144,0.00973814,0.0292144,0.00973814
54,4800.6,1.06508,0.14374,1.01577,0.02946,0.48162,0.22339,0.14833,0.11017,0.91295,0.1312,0.97901,0.0146,0.0291842,0.00972806,0.0291842,0.00972806,0.0291842,0.00972806,0.0291842,0.00972806
55,4884.8,1.05828,0.14354,1.02031,0.03159,0.4881,0.21795,0.15148,0.1117,0.91164,0.12993,0.97893,0.01419,0.0291534,0.0097178,0.0291534,0.0097178,0.0291534,0.0097178,0.0291534,0.0097178
56,4967.31,1.05379,0.14269,1.01713,0.02926,0.49818,0.24593,0.1577,0.11573,0.90038,0.12989,0.97531,0.01485,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
57,5052.56,1.07043,0.14263,1.01474,0.03102,0.36129,0.21926,0.13736,0.10196,0.9026,0.12974,0.9761,0.01447,0.0290902,0.00969673,0.0290902,0.00969673,0.0290902,0.00969673,0.0290902,0.00969673
58,5136.23,1.06686,0.14339,1.01927,0.03175,0.35626,0.22824,0.14194,0.10472,0.90986,0.13012,0.97618,0.01479,0.0290578,0.00968592,0.0290578,0.00968592,0.0290578,0.00968592,0.0290578,0.00968592
59,5219.83,1.06439,0.1435,1.01653,0.02966,0.53285,0.21526,0.13999,0.10385,0.90295,0.12946,0.97858,0.01447,0.0290248,0.00967493,0.0290248,0.00967493,0.0290248,0.00967493,0.0290248,0.00967493
60,5304.25,1.04573,0.14193,1.01578,0.02808,0.47423,0.21731,0.14513,0.10724,0.90437,0.12989,0.97402,0.01459,0.0289913,0.00966375,0.0289913,0.00966375,0.0289913,0.00966375,0.0289913,0.00966375
61,5388.41,1.06634,0.14261,1.01525,0.03047,0.43369,0.23821,0.14801,0.10839,0.90085,0.12932,0.97421,0.01415,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
62,5479.98,1.06491,0.14276,1.02531,0.02975,0.51452,0.21579,0.14005,0.10248,0.91333,0.13074,0.98056,0.01399,0.0289226,0.00964085,0.0289226,0.00964085,0.0289226,0.00964085,0.0289226,0.00964085
63,5563.96,1.06219,0.14266,1.02037,0.03035,0.61085,0.24118,0.16579,0.12211,0.90566,0.12991,0.9758,0.01396,0.0288874,0.00962913,0.0288874,0.00962913,0.0288874,0.00962913,0.0288874,0.00962913
64,5647.21,1.05115,0.14136,1.01721,0.0292,0.40109,0.23888,0.15074,0.11119,0.90078,0.12992,0.97357,0.01426,0.0288517,0.00961723,0.0288517,0.00961723,0.0288517,0.00961723,0.0288517,0.00961723
65,5732.1,1.0634,0.14263,1.02029,0.0292,0.40527,0.22992,0.14658,0.10822,0.89987,0.12904,0.97343,0.01405,0.0288154,0.00960515,0.0288154,0.00960515,0.0288154,0.00960515,0.0288154,0.00960515
66,5816.22,1.06059,0.14132,1.01255,0.02974,0.4956,0.23406,0.14881,0.11088,0.89011,0.12892,0.96986,0.01408,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
67,5900.64,1.04672,0.14112,1.01473,0.0292,0.4,0.24069,0.15446,0.11212,0.89975,0.12959,0.97294,0.01408,0.0287413,0.00958044,0.0287413,0.00958044,0.0287413,0.00958044,0.0287413,0.00958044
68,5985.22,1.04738,0.14005,1.01845,0.02813,0.53813,0.23032,0.16301,0.11835,0.90072,0.12909,0.97249,0.01416,0.0287035,0.00956782,0.0287035,0.00956782,0.0287035,0.00956782,0.0287035,0.00956782
69,6068.15,1.05766,0.14181,1.0105,0.0301,0.48907,0.23711,0.15863,0.11683,0.89298,0.12844,0.9706,0.01378,0.0286651,0.00955502,0.0286651,0.00955502,0.0286651,0.00955502,0.0286651,0.00955502
70,6151.29,1.05105,0.14134,1.00956,0.02886,0.5128,0.23222,0.16463,0.12182,0.89114,0.12763,0.96911,0.01405,0.0286261,0.00954205,0.0286261,0.00954205,0.0286261,0.00954205,0.0286261,0.00954205
71,6235.56,1.03333,0.14038,1.01502,0.02783,0.39865,0.24411,0.16855,0.1248,0.88842,0.12708,0.96864,0.01391,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
72,6319.1,1.04857,0.14088,1.0135,0.02884,0.49986,0.25827,0.17756,0.13058,0.8956,0.12767,0.9688,0.01375,0.0285467,0.00951556,0.0285467,0.00951556,0.0285467,0.00951556,0.0285467,0.00951556
73,6403.25,1.04045,0.13984,1.0124,0.02835,0.39673,0.23799,0.16783,0.12363,0.89365,0.12874,0.97015,0.01367,0.0285062,0.00950206,0.0285062,0.00950206,0.0285062,0.00950206,0.0285062,0.00950206
74,6486.71,1.04621,0.13876,1.01097,0.0277,0.5903,0.22523,0.15403,0.11275,0.89467,0.12859,0.97109,0.01373,0.0284651,0.00948837,0.0284651,0.00948837,0.0284651,0.00948837,0.0284651,0.00948837
75,6570.83,1.05643,0.14043,1.00156,0.02857,0.52056,0.24235,0.1726,0.12588,0.9211,0.12945,0.98152,0.01367,0.0284235,0.00947452,0.0284235,0.00947452,0.0284235,0.00947452,0.0284235,0.00947452
76,6654.83,1.03392,0.14013,1.01002,0.02752,0.54802,0.24982,0.17816,0.13115,0.88728,0.12721,0.96611,0.01363,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
77,6739.6,1.05442,0.14123,1.01184,0.02833,0.63535,0.25768,0.18602,0.13598,0.89947,0.12835,0.97278,0.01371,0.0283388,0.00944628,0.0283388,0.00944628,0.0283388,0.00944628,0.0283388,0.00944628
78,6823.93,1.04458,0.14048,1.0097,0.02853,0.61387,0.23893,0.16652,0.1227,0.8886,0.12818,0.96662,0.01361,0.0282957,0.00943189,0.0282957,0.00943189,0.0282957,0.00943189,0.0282957,0.00943189
79,6906.82,1.04492,0.13984,1.00881,0.02869,0.59444,0.23287,0.16468,0.12269,0.88968,0.12721,0.9684,0.01399,0.028252,0.00941734,0.028252,0.00941734,0.028252,0.00941734,0.028252,0.00941734
80,6991.02,1.0201,0.13833,0.999,0.02683,0.6207,0.25286,0.18519,0.13631,0.88031,0.12633,0.9645,0.01337,0.0282078,0.00940262,0.0282078,0.00940262,0.0282078,0.00940262,0.0282078,0.00940262
81,7074.61,1.04245,0.14048,1.0032,0.02897,0.65878,0.24408,0.18394,0.136,0.89028,0.12775,0.96917,0.01353,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
82,7159.23,1.03887,0.13954,1.01174,0.02848,0.40963,0.24801,0.17396,0.12918,0.88505,0.12713,0.96704,0.01388,0.0281179,0.00937265,0.0281179,0.00937265,0.0281179,0.00937265,0.0281179,0.00937265
83,7242.5,1.04654,0.14019,1.0035,0.02945,0.56704,0.25142,0.18304,0.1355,0.88755,0.12671,0.96604,0.01334,0.0280722,0.00935741,0.0280722,0.00935741,0.0280722,0.00935741,0.0280722,0.00935741
84,7326.91,1.04124,0.13927,1.00415,0.03006,0.40755,0.24712,0.17742,0.13163,0.88401,0.12631,0.9656,0.01335,0.028026,0.009342,0.028026,0.009342,0.028026,0.009342,0.028026,0.009342
85,7409.41,1.0446,0.13969,1.00684,0.0281,0.60904,0.2594,0.18636,0.13876,0.88156,0.12618,0.9667,0.01358,0.0279793,0.00932642,0.0279793,0.00932642,0.0279793,0.00932642,0.0279793,0.00932642
86,7493.84,1.0278,0.13884,1.00279,0.02824,0.62373,0.253,0.18697,0.13869,0.886,0.12691,0.96611,0.01367,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
87,7577.78,1.03403,0.13857,1.00224,0.02765,0.52211,0.23035,0.1682,0.12425,0.88218,0.12626,0.96371,0.0134,0.0278843,0.00929476,0.0278843,0.00929476,0.0278843,0.00929476,0.0278843,0.00929476
88,7662.82,1.02276,0.13749,0.99782,0.02723,0.5005,0.25359,0.18611,0.13814,0.88277,0.12596,0.96411,0.01353,0.027836,0.00927867,0.027836,0.00927867,0.027836,0.00927867,0.027836,0.00927867
89,7746.74,1.04002,0.13986,1.00296,0.0289,0.5973,0.25013,0.18496,0.132,0.88767,0.12653,0.97173,0.01418,0.0277873,0.00926242,0.0277873,0.00926242,0.0277873,0.00926242,0.0277873,0.00926242
90,7830.9,1.03725,0.14004,1.01129,0.02818,0.52073,0.25135,0.19358,0.14181,0.87761,0.12562,0.96129,0.0131,0.027738,0.00924601,0.027738,0.00924601,0.027738,0.00924601,0.027738,0.00924601
91,7915.84,1.02916,0.13901,1.00489,0.02727,0.44034,0.24331,0.17786,0.13015,0.88137,0.12562,0.9633,0.0133,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
92,7999.59,1.0374,0.13975,1.00414,0.02868,0.56335,0.26551,0.18316,0.13635,0.87944,0.12526,0.96332,0.01349,0.027638,0.00921268,0.027638,0.00921268,0.027638,0.00921268,0.027638,0.00921268
93,8084.16,1.03324,0.14003,0.99963,0.02868,0.56159,0.26676,0.19399,0.14329,0.88329,0.12513,0.96545,0.01322,0.0275873,0.00919576,0.0275873,0.00919576,0.0275873,0.00919576,0.0275873,0.00919576
94,8167.69,1.02385,0.13693,1.01066,0.02778,0.49822,0.24676,0.17435,0.12904,0.88524,0.12538,0.96298,0.01331,0.0275361,0.00917869,0.0275361,0.00917869,0.0275361,0.00917869,0.0275361,0.00917869
95,8251.41,1.04055,0.13898,1.0081,0.02889,0.63049,0.26209,0.19855,0.14719,0.87352,0.12434,0.9588,0.01342,0.0274843,0.00916145,0.0274843,0.00916145,0.0274843,0.00916145,0.0274843,0.00916145
96,8335.28,1.02964,0.13864,1.00696,0.0275,0.62314,0.26127,0.19775,0.14686,0.87856,0.12467,0.96109,0.01307,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
97,8420.09,1.03345,0.13809,1.00242,0.02807,0.65234,0.25487,0.19949,0.14696,0.87674,0.12474,0.96312,0.01363,0.0273795,0.00912649,0.0273795,0.00912649,0.0273795,0.00912649,0.0273795,0.00912649
98,8504.06,1.02564,0.13933,1.00298,0.02606,0.67102,0.25935,0.2071,0.15099,0.87782,0.12442,0.96129,0.01319,0.0273263,0.00910876,0.0273263,0.00910876,0.0273263,0.00910876,0.0273263,0.00910876
99,8586.67,1.03337,0.13888,1.00464,0.02846,0.67064,0.25167,0.20274,0.14915,0.872,0.12374,0.95855,0.01302,0.0272726,0.00909088,0.0272726,0.00909088,0.0272726,0.00909088,0.0272726,0.00909088
100,8670.92,1.03552,0.13841,1.00491,0.02784,0.62551,0.26271,0.19909,0.14636,0.88365,0.12426,0.96318,0.01327,0.0272185,0.00907284,0.0272185,0.00907284,0.0272185,0.00907284,0.0272185,0.00907284
101,8755.02,1.01527,0.13652,0.99533,0.02632,0.45325,0.27032,0.19433,0.14345,0.88693,0.12488,0.96479,0.01332,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
102,8837.95,1.02878,0.13712,0.99785,0.02683,0.46444,0.27097,0.19592,0.14435,0.87391,0.12396,0.95883,0.013,0.0271088,0.00903627,0.0271088,0.00903627,0.0271088,0.00903627,0.0271088,0.00903627
103,8921.45,1.03069,0.13729,0.99974,0.02635,0.53795,0.25539,0.19626,0.14601,0.87689,0.12384,0.96298,0.01349,0.0270533,0.00901776,0.0270533,0.00901776,0.0270533,0.00901776,0.0270533,0.00901776
104,9004.84,1.03144,0.13721,1.00247,0.02681,0.52019,0.26335,0.19741,0.14769,0.87978,0.12445,0.96372,0.01325,0.0269972,0.00899908,0.0269972,0.00899908,0.0269972,0.00899908,0.0269972,0.00899908
105,9088.16,1.01378,0.13625,0.99306,0.02601,0.5593,0.25364,0.20504,0.1522,0.87279,0.12361,0.95936,0.01293,0.0269408,0.00898025,0.0269408,0.00898025,0.0269408,0.00898025,0.0269408,0.00898025
106,9170.94,1.01261,0.13518,0.99684,0.02696,0.64624,0.2472,0.19237,0.14165,0.87384,0.12383,0.95882,0.01294,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
107,9254.23,1.0263,0.13779,1.00881,0.02619,0.62809,0.26001,0.1955,0.14614,0.86682,0.12316,0.95695,0.013,0.0268264,0.00894213,0.0268264,0.00894213,0.0268264,0.00894213,0.0268264,0.00894213
108,9337.72,1.02208,0.1373,1.00286,0.02701,0.64017,0.25838,0.19637,0.14665,0.86713,0.12309,0.9575,0.01298,0.0267685,0.00892283,0.0267685,0.00892283,0.0267685,0.00892283,0.0267685,0.00892283
109,9421.42,1.0278,0.13723,1.00807,0.02812,0.63556,0.27281,0.20717,0.15568,0.86771,0.12289,0.95683,0.01302,0.0267102,0.00890339,0.0267102,0.00890339,0.0267102,0.00890339,0.0267102,0.00890339
110,9505.28,1.03524,0.13756,0.99714,0.02777,0.64802,0.27262,0.21639,0.16107,0.8742,0.1231,0.95841,0.01286,0.0266514,0.00888379,0.0266514,0.00888379,0.0266514,0.00888379,0.0266514,0.00888379
111,9588.78,1.03084,0.1373,0.99747,0.02726,0.57226,0.26231,0.21576,0.16021,0.86999,0.12281,0.95716,0.01303,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
112,9671.18,1.01452,0.13595,0.99875,0.02694,0.58819,0.26478,0.21854,0.16291,0.8695,0.12313,0.95752,0.01277,0.0265324,0.00884414,0.0265324,0.00884414,0.0265324,0.00884414,0.0265324,0.00884414
113,9754.65,1.02354,0.13733,1.00154,0.0278,0.69125,0.25518,0.20972,0.15655,0.86814,0.12259,0.95629,0.01287,0.0264723,0.00882409,0.0264723,0.00882409,0.0264723,0.00882409,0.0264723,0.00882409
114,9838.57,1.01753,0.13695,0.99539,0.02579,0.66607,0.24376,0.20314,0.1498,0.8685,0.1229,0.95711,0.01279,0.0264117,0.00880389,0.0264117,0.00880389,0.0264117,0.00880389,0.0264117,0.00880389
115,9922.73,1.00746,0.1356,1.00195,0.02533,0.65816,0.26101,0.21435,0.15867,0.8723,0.12264,0.95875,0.01273,0.0263506,0.00878354,0.0263506,0.00878354,0.0263506,0.00878354,0.0263506,0.00878354
116,10005.7,1.0237,0.13721,0.99881,0.02693,0.56694,0.26264,0.2161,0.16061,0.8731,0.12294,0.95918,0.01291,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
117,10088.9,1.01742,0.13715,1.00002,0.02571,0.57603,0.2546,0.21026,0.15644,0.87069,0.12262,0.95761,0.01284,0.0262272,0.00874241,0.0262272,0.00874241,0.0262272,0.00874241,0.0262272,0.00874241
118,10172.4,1.02119,0.13616,0.99086,0.02647,0.5974,0.26358,0.20927,0.1563,0.8691,0.12266,0.95738,0.01262,0.0261649,0.00872162,0.0261649,0.00872162,0.0261649,0.00872162,0.0261649,0.00872162
119,10255.5,1.02473,0.13638,0.99186,0.02632,0.57806,0.26388,0.20726,0.15493,0.8653,0.12186,0.95568,0.01265,0.0261021,0.00870069,0.0261021,0.00870069,0.0261021,0.00870069,0.0261021,0.00870069
