epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
27,1271.69,1.04189,1.09828,0.98887,0.03618,0.40263,0.39935,0.35922,0.26133,0.89501,0.9369,0.95797,0.0168,0.059601,0.019867,0.059601,0.019867,0.059601,0.019867,0.059601,0.019867
28,1305.55,1.03608,1.10124,0.97647,0.03742,0.49851,0.43441,0.38929,0.28369,0.91014,0.91563,0.9708,0.01592,0.0595698,0.0198566,0.0595698,0.0198566,0.0595698,0.0198566,0.0595698,0.0198566
29,1339.38,1.04275,1.09605,0.98685,0.03744,0.49788,0.38724,0.35267,0.25976,0.90232,0.92846,0.95916,0.01593,0.0595374,0.0198458,0.0595374,0.0198458,0.0595374,0.0198458,0.0595374,0.0198458
30,1373.9,1.04531,1.08898,0.98896,0.03707,0.54296,0.40596,0.39116,0.28458,0.88216,0.91309,0.95612,0.01503,0.0595039,0.0198346,0.0595039,0.0198346,0.0595039,0.0198346,0.0595039,0.0198346
31,1407.88,1.04111,1.10784,0.98527,0.03803,0.41217,0.43096,0.38909,0.2822,0.88962,0.89348,0.9612,0.01712,0.0594691,0.019823,0.0594691,0.019823,0.0594691,0.019823,0.0594691,0.019823
32,1441.44,1.05038,1.10631,0.98815,0.03771,0.56256,0.38718,0.37463,0.27015,0.9161,0.92979,0.96765,0.01538,0.0594333,0.0198111,0.0594333,0.0198111,0.0594333,0.0198111,0.0594333,0.0198111
33,1475.39,1.03718,1.08354,0.97535,0.03596,0.43288,0.42502,0.39173,0.28055,0.89368,0.90549,0.95762,0.01488,0.0593963,0.0197988,0.0593963,0.0197988,0.0593963,0.0197988,0.0593963,0.0197988
34,1510.17,1.05038,1.10849,0.98248,0.03713,0.44997,0.44449,0.41068,0.29735,0.88205,0.89188,0.9567,0.0164,0.0593581,0.019786,0.0593581,0.019786,0.0593581,0.019786,0.0593581,0.019786
35,1552.92,1.05093,1.10588,0.98429,0.03565,0.38037,0.42448,0.36149,0.26524,0.89583,0.99948,0.95952,0.01777,0.0593187,0.0197729,0.0593187,0.0197729,0.0593187,0.0197729,0.0593187,0.0197729
36,1587.2,1.0488,1.09178,0.97614,0.03788,0.53969,0.41527,0.38785,0.27596,0.91361,0.91498,0.96643,0.01785,0.0592782,0.0197594,0.0592782,0.0197594,0.0592782,0.0197594,0.0592782,0.0197594
37,1621.89,1.0542,1.11628,0.98794,0.03684,0.42748,0.42859,0.39701,0.28689,0.90991,0.89778,0.97144,0.01565,0.0592366,0.0197455,0.0592366,0.0197455,0.0592366,0.0197455,0.0592366,0.0197455
38,1655.69,1.04617,1.09753,0.98211,0.03622,0.55717,0.41737,0.39713,0.29043,0.88667,0.90152,0.95699,0.01581,0.0591938,0.0197313,0.0591938,0.0197313,0.0591938,0.0197313,0.0591938,0.0197313
39,1688.97,1.04889,1.11398,0.98686,0.03828,0.46579,0.42452,0.4106,0.29256,0.89242,0.89742,0.95551,0.01605,0.0591498,0.0197166,0.0591498,0.0197166,0.0591498,0.0197166,0.0591498,0.0197166
40,1723.94,1.03929,1.09248,0.98194,0.03682,0.45282,0.44078,0.40133,0.29354,0.88466,0.88434,0.95396,0.01552,0.0591047,0.0197016,0.0591047,0.0197016,0.0591047,0.0197016,0.0591047,0.0197016
41,1768.17,1.02585,1.07702,0.97424,0.0357,0.47698,0.43014,0.41382,0.30251,0.87181,0.86897,0.95059,0.01456,0.0590584,0.0196861,0.0590584,0.0196861,0.0590584,0.0196861,0.0590584,0.0196861
42,1802.17,1.02734,1.07483,0.97842,0.03557,0.4634,0.4128,0.39288,0.28664,0.88712,0.91027,0.95863,0.01469,0.059011,0.0196703,0.059011,0.0196703,0.059011,0.0196703,0.059011,0.0196703
43,1837.09,1.04576,1.09594,0.98445,0.03566,0.52738,0.43298,0.42466,0.30727,0.87882,0.87237,0.95327,0.01499,0.0589625,0.0196542,0.0589625,0.0196542,0.0589625,0.0196542,0.0589625,0.0196542
44,1870.83,1.03393,1.07997,0.9794,0.03541,0.43803,0.44951,0.40225,0.29136,0.88223,0.88645,0.95669,0.01458,0.0589128,0.0196376,0.0589128,0.0196376,0.0589128,0.0196376,0.0589128,0.0196376
45,1904.74,1.04071,1.09188,0.98133,0.03633,0.45993,0.41487,0.39555,0.28503,0.87353,0.872,0.95036,0.01545,0.058862,0.0196207,0.058862,0.0196207,0.058862,0.0196207,0.058862,0.0196207
46,1939.68,1.05477,1.1043,0.97995,0.03739,0.47466,0.44069,0.43175,0.31931,0.86401,0.85471,0.95151,0.01442,0.05881,0.0196033,0.05881,0.0196033,0.05881,0.0196033,0.05881,0.0196033
47,1973.94,1.02996,1.0801,0.97422,0.03642,0.55958,0.4389,0.41327,0.30477,0.87305,0.86903,0.94949,0.01456,0.0587569,0.0195856,0.0587569,0.0195856,0.0587569,0.0195856,0.0587569,0.0195856
48,2008.6,1.02142,1.07437,0.97252,0.03417,0.43879,0.44434,0.41405,0.30179,0.87729,0.8734,0.95477,0.01497,0.0587027,0.0195676,0.0587027,0.0195676,0.0587027,0.0195676,0.0587027,0.0195676
49,2042.99,1.05403,1.1214,0.9798,0.03718,0.4785,0.43561,0.41291,0.30474,0.87275,0.86716,0.95373,0.01506,0.0586473,0.0195491,0.0586473,0.0195491,0.0586473,0.0195491,0.0586473,0.0195491
50,2077.12,1.05119,1.1071,0.99092,0.03734,0.46305,0.44651,0.42743,0.31532,0.87424,0.87207,0.95321,0.01438,0.0585908,0.0195303,0.0585908,0.0195303,0.0585908,0.0195303,0.0585908,0.0195303
51,2111.18,1.04447,1.09269,0.98213,0.03634,0.42355,0.44964,0.40477,0.29521,0.87817,0.87743,0.95254,0.01445,0.0585332,0.0195111,0.0585332,0.0195111,0.0585332,0.0195111,0.0585332,0.0195111
52,2145.11,1.05163,1.10735,0.97996,0.03721,0.47761,0.44598,0.41726,0.30399,0.86755,0.88065,0.95024,0.01417,0.0584744,0.0194915,0.0584744,0.0194915,0.0584744,0.0194915,0.0584744,0.0194915
