epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
61,4362.14,0.90673,0.8947,0.95967,0.02017,0.55526,0.48352,0.49149,0.3679,0.8227,0.67635,0.93935,0.01196,0.0119115,0.00397049,0.0119115,0.00397049,0.0119115,0.00397049,0.0119115,0.00397049
62,4429.86,0.89475,0.88525,0.95902,0.01937,0.5688,0.47869,0.49412,0.36829,0.81987,0.67148,0.93882,0.01194,0.0118157,0.00393858,0.0118157,0.00393858,0.0118157,0.00393858,0.0118157,0.00393858
63,4496.03,0.89048,0.88,0.95452,0.01915,0.58261,0.47001,0.49414,0.36984,0.81796,0.67058,0.93854,0.01185,0.0117189,0.0039063,0.0117189,0.0039063,0.0117189,0.0039063,0.0117189,0.0039063
64,4561.58,0.89685,0.88605,0.95698,0.01875,0.57846,0.48701,0.49971,0.37524,0.81572,0.66746,0.9369,0.0118,0.0116211,0.00387368,0.0116211,0.00387368,0.0116211,0.00387368,0.0116211,0.00387368
65,4627,0.89066,0.8753,0.95669,0.0182,0.57597,0.47513,0.49051,0.36754,0.81867,0.67476,0.93808,0.01192,0.0115222,0.00384073,0.0115222,0.00384073,0.0115222,0.00384073,0.0115222,0.00384073
66,4693.37,0.9001,0.89392,0.95947,0.01956,0.58319,0.47593,0.49655,0.36931,0.82129,0.67091,0.93931,0.01186,0.0114223,0.00380744,0.0114223,0.00380744,0.0114223,0.00380744,0.0114223,0.00380744
67,4759.63,0.88887,0.87291,0.96049,0.01888,0.58664,0.47545,0.49825,0.37197,0.81865,0.67086,0.93778,0.01183,0.0113215,0.00377383,0.0113215,0.00377383,0.0113215,0.00377383,0.0113215,0.00377383
68,4825.46,0.89255,0.87622,0.95628,0.01867,0.58457,0.48166,0.49995,0.37463,0.81811,0.66811,0.93768,0.01192,0.0112197,0.00373991,0.0112197,0.00373991,0.0112197,0.00373991,0.0112197,0.00373991
69,4893.03,0.89746,0.88356,0.95623,0.0197,0.56797,0.48389,0.49261,0.36848,0.81937,0.67284,0.9384,0.01195,0.011117,0.00370568,0.011117,0.00370568,0.011117,0.00370568,0.011117,0.00370568
70,4959.56,0.88618,0.87361,0.95603,0.01878,0.57831,0.48904,0.49448,0.37069,0.81545,0.66568,0.9366,0.01188,0.0110135,0.00367115,0.0110135,0.00367115,0.0110135,0.00367115,0.0110135,0.00367115
71,5025.36,0.89462,0.87546,0.95547,0.01917,0.56093,0.48366,0.49193,0.36749,0.81893,0.67006,0.93785,0.0118,0.010909,0.00363634,0.010909,0.00363634,0.010909,0.00363634,0.010909,0.00363634
72,5093.03,0.88824,0.87177,0.96035,0.01902,0.54647,0.49578,0.49518,0.37054,0.81839,0.66792,0.93728,0.01174,0.0108037,0.00360125,0.0108037,0.00360125,0.0108037,0.00360125,0.0108037,0.00360125
73,5161.28,0.90098,0.88801,0.95974,0.01913,0.57113,0.48068,0.49624,0.37224,0.81948,0.67,0.93816,0.01183,0.0106977,0.00356588,0.0106977,0.00356588,0.0106977,0.00356588,0.0106977,0.00356588
74,5227.79,0.89143,0.87481,0.95381,0.0191,0.60809,0.46821,0.49809,0.37452,0.81718,0.66678,0.9369,0.01183,0.0105908,0.00353026,0.0105908,0.00353026,0.0105908,0.00353026,0.0105908,0.00353026
75,5295.35,0.8927,0.88433,0.95829,0.01917,0.57308,0.48038,0.49897,0.37516,0.81632,0.66404,0.93705,0.01171,0.0104831,0.00349438,0.0104831,0.00349438,0.0104831,0.00349438,0.0104831,0.00349438
76,5366.34,0.89142,0.87875,0.95762,0.01931,0.58203,0.48151,0.50061,0.37587,0.81623,0.66298,0.93665,0.01181,0.0103748,0.00345825,0.0103748,0.00345825,0.0103748,0.00345825,0.0103748,0.00345825
77,5433.91,0.88895,0.86214,0.95668,0.0187,0.58208,0.48146,0.50314,0.37857,0.81533,0.66142,0.93648,0.01175,0.0102657,0.00342189,0.0102657,0.00342189,0.0102657,0.00342189,0.0102657,0.00342189
78,5496.74,0.88473,0.8683,0.95248,0.01895,0.60417,0.46984,0.50362,0.37884,0.81518,0.66254,0.93632,0.01175,0.0101559,0.0033853,0.0101559,0.0033853,0.0101559,0.0033853,0.0101559,0.0033853
79,5564.45,0.88442,0.8746,0.95411,0.01905,0.59695,0.47419,0.50473,0.37928,0.81372,0.65972,0.93559,0.01172,0.0100455,0.0033485,0.0100455,0.0033485,0.0100455,0.0033485,0.0100455,0.0033485
