epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,1223.63,1.25029,0,1.07786,0.04469,0.1793,0.14572,0.05581,0.03757,1.12686,1e-05,1.06215,0.02445,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023
12,1266.93,1.22479,0,1.07406,0.04375,0.08164,0.18829,0.06391,0.04439,1.03579,0,1.02419,0.02295,0.0299645,0.00998818,0.0299645,0.00998818,0.0299645,0.00998818,0.0299645,0.00998818
13,1326.39,1.20222,0,1.06906,0.04161,0.08349,0.15984,0.06489,0.04563,1.01656,0,1.02005,0.02084,0.0299578,0.00998594,0.0299578,0.00998594,0.0299578,0.00998594,0.0299578,0.00998594
14,1387.51,1.19678,0,1.0701,0.04162,0.08488,0.17725,0.06655,0.04713,1.0149,0,1.01914,0.02052,0.0299505,0.0099835,0.0299505,0.0099835,0.0299505,0.0099835,0.0299505,0.0099835
15,1452.83,1.17863,0,1.06627,0.03834,0.08172,0.16926,0.06386,0.04477,1.0143,0,1.01828,0.02025,0.0299426,0.00998086,0.0299426,0.00998086,0.0299426,0.00998086,0.0299426,0.00998086
16,1523.87,1.16633,0,1.05656,0.03984,0.18717,0.16914,0.07133,0.0507,0.98712,1e-05,1.01311,0.01849,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803
17,1598.68,1.17888,0,1.0514,0.04073,0.08325,0.15939,0.0644,0.04528,0.99855,0,1.01668,0.01848,0.029925,0.00997501,0.029925,0.00997501,0.029925,0.00997501,0.029925,0.00997501
18,1665.83,1.16593,0,1.05542,0.03899,0.09244,0.1707,0.0734,0.05151,0.9834,0,1.00306,0.01762,0.0299154,0.00997179,0.0299154,0.00997179,0.0299154,0.00997179,0.0299154,0.00997179
19,1754.33,1.15374,0,1.04203,0.03697,0.0863,0.14579,0.06456,0.04467,1.03198,0,1.0199,0.01955,0.0299051,0.00996838,0.0299051,0.00996838,0.0299051,0.00996838,0.0299051,0.00996838
20,1835.98,1.14753,0,1.04988,0.03649,0.08871,0.16802,0.0661,0.04704,0.96677,0,0.99668,0.01883,0.0298943,0.00996477,0.0298943,0.00996477,0.0298943,0.00996477,0.0298943,0.00996477
21,1907.23,1.14574,0,1.04234,0.03576,0.09616,0.16505,0.07157,0.05107,0.97881,0,1.00506,0.01774,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
22,1976.54,1.13624,0,1.04147,0.03504,0.09388,0.16284,0.07301,0.05262,0.9511,0,0.99044,0.02013,0.0298709,0.00995697,0.0298709,0.00995697,0.0298709,0.00995697,0.0298709,0.00995697
23,2053.47,1.1256,0,1.04242,0.03437,0.10051,0.16879,0.07097,0.05127,0.95405,0,0.99125,0.0173,0.0298584,0.00995278,0.0298584,0.00995278,0.0298584,0.00995278,0.0298584,0.00995278
24,2131.69,1.122,0,1.03044,0.03476,0.08749,0.15612,0.06747,0.04815,0.98348,0,0.99951,0.0201,0.0298452,0.0099484,0.0298452,0.0099484,0.0298452,0.0099484,0.0298452,0.0099484
25,2209.31,1.12386,0,1.0335,0.03322,0.09486,0.16837,0.07067,0.05129,0.93259,0,0.98357,0.0159,0.0298315,0.00994383,0.0298315,0.00994383,0.0298315,0.00994383,0.0298315,0.00994383
26,2280.45,1.11763,0,1.0326,0.0339,0.20239,0.1812,0.0768,0.05568,0.93916,0,0.98239,0.01594,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906
27,2356.41,1.10043,0,1.02924,0.03133,0.20354,0.18676,0.0777,0.0561,0.94001,0,0.98259,0.01648,0.0298023,0.0099341,0.0298023,0.0099341,0.0298023,0.0099341,0.0298023,0.0099341
28,2438.66,1.09294,0,1.01237,0.03271,0.09461,0.17083,0.0717,0.05139,0.95311,0,0.9824,0.01596,0.0297868,0.00992894,0.0297868,0.00992894,0.0297868,0.00992894,0.0297868,0.00992894
29,2521.57,1.0906,0,1.02382,0.03332,0.09201,0.16119,0.06879,0.04934,0.93956,0,0.97828,0.01584,0.0297708,0.00992359,0.0297708,0.00992359,0.0297708,0.00992359,0.0297708,0.00992359
30,2604.09,1.09201,0,1.0225,0.03237,0.08965,0.16315,0.07266,0.05269,0.93309,0,0.98154,0.01641,0.0297542,0.00991805,0.0297542,0.00991805,0.0297542,0.00991805,0.0297542,0.00991805
31,2681.24,1.09262,0,1.02045,0.03248,0.19844,0.18427,0.07997,0.0575,0.94212,0,0.97936,0.01611,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232
32,2764.95,1.09743,0,1.02168,0.03206,0.09706,0.15,0.06562,0.04719,0.94462,0,0.98543,0.01593,0.0297192,0.0099064,0.0297192,0.0099064,0.0297192,0.0099064,0.0297192,0.0099064
33,2847.36,1.08432,0,1.00876,0.03025,0.09937,0.17542,0.07677,0.05536,0.93698,0,0.97597,0.01539,0.0297008,0.00990028,0.0297008,0.00990028,0.0297008,0.00990028,0.0297008,0.00990028
34,2931.05,1.09494,0,1.01235,0.0329,0.10376,0.15738,0.07137,0.05206,0.92341,0,0.97801,0.01553,0.0296819,0.00989398,0.0296819,0.00989398,0.0296819,0.00989398,0.0296819,0.00989398
35,3022.93,1.10317,0,1.01703,0.03127,0.09534,0.16103,0.07269,0.05255,0.93339,0,0.97634,0.01535,0.0296624,0.00988748,0.0296624,0.00988748,0.0296624,0.00988748,0.0296624,0.00988748
36,3103.32,1.08153,0,1.00305,0.03091,0.11505,0.19182,0.0879,0.06341,0.94094,0,0.97867,0.01494,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
37,3186.83,1.0891,0,1.01639,0.03087,0.10554,0.16706,0.07503,0.05508,0.91988,0,0.97371,0.01481,0.0296217,0.00987391,0.0296217,0.00987391,0.0296217,0.00987391,0.0296217,0.00987391
38,3261.64,1.083,0,1.0099,0.02936,0.10581,0.19736,0.08533,0.06226,0.92798,0,0.97334,0.01611,0.0296005,0.00986684,0.0296005,0.00986684,0.0296005,0.00986684,0.0296005,0.00986684
39,3337.74,1.08459,0,1.01358,0.03219,0.11226,0.20058,0.08676,0.06374,0.9149,0,0.97141,0.01499,0.0295787,0.00985958,0.0295787,0.00985958,0.0295787,0.00985958,0.0295787,0.00985958
40,3421.61,1.07403,0,1.00948,0.02995,0.10181,0.16831,0.07769,0.05678,0.92349,0,0.973,0.01529,0.0295564,0.00985213,0.0295564,0.00985213,0.0295564,0.00985213,0.0295564,0.00985213
41,3511.38,1.06161,0,1.00442,0.02987,0.11484,0.19326,0.08826,0.06457,0.91481,0,0.97283,0.01541,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
42,3592.83,1.06984,0,1.00825,0.02917,0.10485,0.1879,0.08409,0.06148,0.91712,0,0.97112,0.01479,0.02951,0.00983666,0.02951,0.00983666,0.02951,0.00983666,0.02951,0.00983666
43,3676.75,1.08303,0,1.0073,0.03044,0.1088,0.17963,0.08129,0.05959,0.91335,0,0.97084,0.01455,0.0294859,0.00982864,0.0294859,0.00982864,0.0294859,0.00982864,0.0294859,0.00982864
44,3751.95,1.06387,0,1.00728,0.0287,0.11278,0.19181,0.08665,0.06338,0.91788,0,0.97232,0.01463,0.0294613,0.00982043,0.0294613,0.00982043,0.0294613,0.00982043,0.0294613,0.00982043
45,3834.53,1.07231,0,1.00686,0.02963,0.10355,0.1745,0.07871,0.05787,0.9211,0,0.97311,0.01478,0.0294361,0.00981204,0.0294361,0.00981204,0.0294361,0.00981204,0.0294361,0.00981204
46,3918.22,1.08908,0,1.00338,0.03083,0.10864,0.18655,0.08266,0.06093,0.9011,0,0.96565,0.01432,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
47,3995.61,1.05994,0,0.99621,0.02984,0.11451,0.19501,0.09121,0.06665,0.9108,0,0.9655,0.0147,0.029384,0.00979468,0.029384,0.00979468,0.029384,0.00979468,0.029384,0.00979468
48,4079.25,1.05281,0,0.99843,0.02837,0.10749,0.17578,0.07741,0.05655,0.92617,0,0.97219,0.01496,0.0293572,0.00978572,0.0293572,0.00978572,0.0293572,0.00978572,0.0293572,0.00978572
49,4159.48,1.0851,0,1.00293,0.03127,0.1155,0.1963,0.0925,0.06788,0.91093,0,0.96645,0.01447,0.0293297,0.00977658,0.0293297,0.00977658,0.0293297,0.00977658,0.0293297,0.00977658
50,4242.17,1.07695,0,1.01307,0.03146,0.10945,0.18558,0.08798,0.06503,0.89781,0,0.9609,0.01389,0.0293017,0.00976725,0.0293017,0.00976725,0.0293017,0.00976725,0.0293017,0.00976725
51,4325.09,1.07037,0,1.00485,0.02973,0.11896,0.18332,0.08702,0.06448,0.90265,0,0.96576,0.01426,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
52,4408.96,1.07566,0,1.00262,0.03017,0.11847,0.16063,0.07272,0.05296,0.90621,0,0.96914,0.01448,0.0292441,0.00974803,0.0292441,0.00974803,0.0292441,0.00974803,0.0292441,0.00974803
53,4484.78,1.06762,0,1.00007,0.03001,0.11919,0.19973,0.09808,0.07199,0.90686,0,0.96513,0.01375,0.0292144,0.00973814,0.0292144,0.00973814,0.0292144,0.00973814,0.0292144,0.00973814
54,4567.69,1.06498,0,0.9992,0.02858,0.12685,0.18575,0.08908,0.06542,0.90921,0,0.96435,0.01459,0.0291842,0.00972806,0.0291842,0.00972806,0.0291842,0.00972806,0.0291842,0.00972806
55,4648.48,1.05562,0,1.00304,0.0304,0.13307,0.20641,0.09922,0.07287,0.90277,0,0.96255,0.01413,0.0291534,0.0097178,0.0291534,0.0097178,0.0291534,0.0097178,0.0291534,0.0097178
56,4731.2,1.05465,0,1.00074,0.02879,0.12291,0.17908,0.08241,0.0605,0.90133,0,0.96635,0.01429,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
57,4813.34,1.06775,0,0.99961,0.03025,0.23205,0.20294,0.10034,0.07391,0.89916,0,0.96436,0.01412,0.0290902,0.00969673,0.0290902,0.00969673,0.0290902,0.00969673,0.0290902,0.00969673
58,4896.74,1.06505,0,1.00181,0.03064,0.12305,0.18963,0.08993,0.06606,0.90569,0,0.9656,0.0141,0.0290578,0.00968592,0.0290578,0.00968592,0.0290578,0.00968592,0.0290578,0.00968592
59,4981.06,1.06176,0,0.99919,0.02881,0.12089,0.17495,0.08141,0.0602,0.89552,0,0.9628,0.01395,0.0290248,0.00967493,0.0290248,0.00967493,0.0290248,0.00967493,0.0290248,0.00967493
60,5065.41,1.04539,0,0.99891,0.0274,0.11819,0.17395,0.07814,0.0578,0.89807,0,0.96736,0.01393,0.0289913,0.00966375,0.0289913,0.00966375,0.0289913,0.00966375,0.0289913,0.00966375
61,5148.53,1.06772,0,1.00283,0.02985,0.13056,0.18363,0.09071,0.06676,0.8992,0,0.96543,0.01386,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
62,5240.65,1.07024,0,1.01151,0.02967,0.13761,0.18666,0.09161,0.06765,0.90465,0,0.96616,0.01423,0.0289226,0.00964085,0.0289226,0.00964085,0.0289226,0.00964085,0.0289226,0.00964085
63,5323.28,1.05967,0,1.00433,0.02934,0.14391,0.20597,0.10352,0.07647,0.8898,0,0.95936,0.0139,0.0288874,0.00962913,0.0288874,0.00962913,0.0288874,0.00962913,0.0288874,0.00962913
64,5406.62,1.04772,0,1.00252,0.02828,0.13146,0.1943,0.09716,0.07208,0.89318,0,0.96196,0.01364,0.0288517,0.00961723,0.0288517,0.00961723,0.0288517,0.00961723,0.0288517,0.00961723
65,5491.07,1.05864,0,1.00316,0.02811,0.12988,0.18002,0.08564,0.0627,0.90432,0,0.96266,0.01391,0.0288154,0.00960515,0.0288154,0.00960515,0.0288154,0.00960515,0.0288154,0.00960515
66,5574.25,1.06005,0,1.00009,0.02905,0.13333,0.20528,0.10268,0.07656,0.88368,0,0.9583,0.01344,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
67,5658.74,1.04456,0,1.00059,0.02851,0.13678,0.19033,0.0938,0.06938,0.89298,0,0.95949,0.01352,0.0287413,0.00958044,0.0287413,0.00958044,0.0287413,0.00958044,0.0287413,0.00958044
68,5742.83,1.04246,0,1.00328,0.02721,0.12306,0.18817,0.09389,0.06918,0.89944,0,0.96365,0.0141,0.0287035,0.00956782,0.0287035,0.00956782,0.0287035,0.00956782,0.0287035,0.00956782
69,5826.9,1.05698,0,0.998,0.02935,0.23775,0.17615,0.08945,0.06618,0.8963,0,0.96001,0.01378,0.0286651,0.00955502,0.0286651,0.00955502,0.0286651,0.00955502,0.0286651,0.00955502
70,5909.37,1.04868,0,0.99707,0.02807,0.23602,0.19674,0.10081,0.07533,0.89025,0,0.96114,0.01453,0.0286261,0.00954205,0.0286261,0.00954205,0.0286261,0.00954205,0.0286261,0.00954205
71,5993.7,1.03007,0,0.99942,0.02682,0.22771,0.17946,0.09178,0.06847,0.88323,0,0.9557,0.01347,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
72,6076.76,1.04414,0,0.99643,0.02798,0.13277,0.19236,0.09643,0.07213,0.8884,0,0.95778,0.01416,0.0285467,0.00951556,0.0285467,0.00951556,0.0285467,0.00951556,0.0285467,0.00951556
73,6161.45,1.03546,0,0.99491,0.02768,0.24032,0.1722,0.08485,0.0631,0.89129,0,0.95975,0.0134,0.0285062,0.00950206,0.0285062,0.00950206,0.0285062,0.00950206,0.0285062,0.00950206
74,6245.02,1.04353,0,0.99902,0.02684,0.13239,0.18106,0.09208,0.06853,0.88933,0,0.96031,0.01346,0.0284651,0.00948837,0.0284651,0.00948837,0.0284651,0.00948837,0.0284651,0.00948837
75,6328.61,1.05657,0,0.98869,0.02842,0.24942,0.1935,0.10008,0.07446,0.88641,0,0.95628,0.01325,0.0284235,0.00947452,0.0284235,0.00947452,0.0284235,0.00947452,0.0284235,0.00947452
76,6411.54,1.03383,0,0.99665,0.02779,0.23691,0.19598,0.09537,0.07117,0.886,0,0.95431,0.01334,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
77,6495.58,1.05151,0,0.99719,0.02807,0.22086,0.18862,0.08628,0.06378,0.90169,0,0.96683,0.01424,0.0283388,0.00944628,0.0283388,0.00944628,0.0283388,0.00944628,0.0283388,0.00944628
78,6580.61,1.03983,0,0.99842,0.02863,0.22663,0.1656,0.07809,0.05776,0.8828,0,0.95374,0.01355,0.0282957,0.00943189,0.0282957,0.00943189,0.0282957,0.00943189,0.0282957,0.00943189
79,6664.1,1.04194,0,0.99264,0.02876,0.1202,0.17454,0.08539,0.06359,0.88297,0,0.95709,0.0137,0.028252,0.00941734,0.028252,0.00941734,0.028252,0.00941734,0.028252,0.00941734
80,6747.85,1.01772,0,0.9862,0.02618,0.21703,0.16731,0.08206,0.06108,0.88591,0,0.9558,0.0132,0.0282078,0.00940262,0.0282078,0.00940262,0.0282078,0.00940262,0.0282078,0.00940262
81,6831.1,1.03803,0,0.98904,0.02869,0.11844,0.17975,0.0845,0.06289,0.88763,0,0.95847,0.01327,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
82,6915.53,1.03367,0,0.99588,0.02722,0.12798,0.18493,0.08746,0.06544,0.88512,0,0.95981,0.01332,0.0281179,0.00937265,0.0281179,0.00937265,0.0281179,0.00937265,0.0281179,0.00937265
83,6999.06,1.04209,0,0.98907,0.02888,0.12719,0.18568,0.09417,0.07031,0.87774,0,0.95303,0.01319,0.0280722,0.00935741,0.0280722,0.00935741,0.0280722,0.00935741,0.0280722,0.00935741
84,7083.18,1.03596,0,0.99033,0.02901,0.22077,0.17813,0.08943,0.06702,0.87923,0,0.95543,0.01324,0.028026,0.009342,0.028026,0.009342,0.028026,0.009342,0.028026,0.009342
85,7165.34,1.04204,0,0.99319,0.02763,0.23389,0.21071,0.10326,0.07738,0.87508,0,0.95324,0.01341,0.0279793,0.00932642,0.0279793,0.00932642,0.0279793,0.00932642,0.0279793,0.00932642
86,7249.58,1.02417,0,0.98619,0.02774,0.11449,0.17649,0.08345,0.06224,0.88174,0,0.95453,0.01311,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
87,7333.49,1.02785,0,0.98836,0.02707,0.21838,0.1723,0.08247,0.06166,0.8767,0,0.95403,0.01336,0.0278843,0.00929476,0.0278843,0.00929476,0.0278843,0.00929476,0.0278843,0.00929476
88,7417.81,1.01738,0,0.98487,0.02638,0.12437,0.18201,0.08526,0.06385,0.87825,0,0.95474,0.01312,0.027836,0.00927867,0.027836,0.00927867,0.027836,0.00927867,0.027836,0.00927867
89,7501.31,1.03908,0,0.99026,0.028,0.11835,0.17605,0.08416,0.06303,0.87687,0,0.95438,0.01324,0.0277873,0.00926242,0.0277873,0.00926242,0.0277873,0.00926242,0.0277873,0.00926242
90,7584.85,1.03418,0,0.99722,0.02782,0.22432,0.17458,0.08617,0.06481,0.87009,0,0.95223,0.01298,0.027738,0.00924601,0.027738,0.00924601,0.027738,0.00924601,0.027738,0.00924601
91,7669.03,1.02625,0,0.9919,0.02664,0.22206,0.17672,0.08927,0.06668,0.87734,0,0.95282,0.01294,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
92,7753.29,1.03272,0,0.99155,0.02809,0.11606,0.17424,0.08319,0.06263,0.87178,0,0.94967,0.01286,0.027638,0.00921268,0.027638,0.00921268,0.027638,0.00921268,0.027638,0.00921268
93,7837.7,1.02971,0,0.98546,0.02805,0.21706,0.1764,0.08195,0.06139,0.87939,0,0.95315,0.01346,0.0275873,0.00919576,0.0275873,0.00919576,0.0275873,0.00919576,0.0275873,0.00919576
94,7921.64,1.02405,0,0.99592,0.02705,0.22411,0.19046,0.08891,0.06644,0.88416,0,0.95492,0.01297,0.0275361,0.00917869,0.0275361,0.00917869,0.0275361,0.00917869,0.0275361,0.00917869
95,8005.44,1.0331,0,0.99204,0.0278,0.11687,0.17765,0.08406,0.06324,0.87055,0,0.95117,0.01297,0.0274843,0.00916145,0.0274843,0.00916145,0.0274843,0.00916145,0.0274843,0.00916145
96,8089.22,1.02872,0,0.99549,0.02718,0.22907,0.17569,0.08236,0.06192,0.8691,0,0.9502,0.01295,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
97,8173.3,1.02755,0,0.98891,0.02734,0.21416,0.17122,0.08021,0.06031,0.8708,0,0.954,0.01328,0.0273795,0.00912649,0.0273795,0.00912649,0.0273795,0.00912649,0.0273795,0.00912649
98,8258.03,1.02061,0,0.9857,0.02566,0.21691,0.16791,0.07785,0.05827,0.87385,0,0.95169,0.01278,0.0273263,0.00910876,0.0273263,0.00910876,0.0273263,0.00910876,0.0273263,0.00910876
99,8340.87,1.03258,0,0.99013,0.02804,0.22119,0.18174,0.08739,0.06591,0.86199,0,0.94709,0.01271,0.0272726,0.00909088,0.0272726,0.00909088,0.0272726,0.00909088,0.0272726,0.00909088
