epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
69,1685.52,0.96874,1.38084,0.94145,0.05331,0.48691,0.2171,0.1399,0.03161,0.70179,1.02777,0.76901,0.02441,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268
70,1710.39,0.9759,1.38775,0.94277,0.05411,0.39868,0.22032,0.1457,0.03255,0.71118,1.03785,0.76633,0.02454,0.0279507,0.0093169,0.0279507,0.0093169,0.0279507,0.0093169,0.0279507,0.0093169
71,1735.03,0.9771,1.37097,0.94528,0.05272,0.51131,0.22271,0.14325,0.03058,0.71105,1.03673,0.76625,0.0262,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
72,1758.99,0.9825,1.37373,0.94511,0.05043,0.41468,0.21968,0.13488,0.02841,0.69625,1.03361,0.76328,0.02421,0.0278913,0.0092971,0.0278913,0.0092971,0.0278913,0.0092971,0.0278913,0.0092971
73,1783.41,0.97028,1.38203,0.94434,0.05225,0.4107,0.21078,0.139,0.03049,0.69452,1.05462,0.76545,0.0227,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872
74,1807.82,0.98643,1.37667,0.94102,0.04947,0.49113,0.22663,0.1382,0.03061,0.68717,1.05841,0.7639,0.02397,0.0278319,0.0092773,0.0278319,0.0092773,0.0278319,0.0092773,0.0278319,0.0092773
75,1831.58,0.96916,1.35275,0.93709,0.04779,0.54447,0.20541,0.13833,0.03122,0.68148,1.0231,0.76903,0.02753,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674
76,1855.9,0.9582,1.35049,0.93335,0.04821,0.32508,0.22975,0.15249,0.03294,0.67699,1.03081,0.76144,0.02329,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575
77,1879.96,0.95691,1.34748,0.93809,0.0471,0.52784,0.21392,0.14706,0.03189,0.676,1.03288,0.76279,0.02338,0.0277428,0.0092476,0.0277428,0.0092476,0.0277428,0.0092476,0.0277428,0.0092476
78,1904.38,0.97511,1.34926,0.9425,0.0493,0.32183,0.2184,0.13296,0.0285,0.69234,1.02156,0.765,0.0238,0.0277131,0.0092377,0.0277131,0.0092377,0.0277131,0.0092377,0.0277131,0.0092377
79,1928.83,0.95773,1.35007,0.93676,0.04937,0.3998,0.20073,0.14376,0.03034,0.68884,1.02026,0.76572,0.02378,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278
80,1953.56,0.95163,1.34857,0.93543,0.04718,0.36396,0.22692,0.14082,0.03062,0.67796,1.01644,0.7598,0.02209,0.0276537,0.0092179,0.0276537,0.0092179,0.0276537,0.0092179,0.0276537,0.0092179
81,1978.07,0.94577,1.3255,0.93401,0.04852,0.33257,0.23045,0.14415,0.0317,0.67728,1.02751,0.76172,0.0236,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
82,2001.89,0.95489,1.35377,0.93914,0.04798,0.40121,0.24,0.14417,0.03196,0.67229,1.02985,0.76114,0.023,0.0275943,0.0091981,0.0275943,0.0091981,0.0275943,0.0091981,0.0275943,0.0091981
83,2026.5,0.94033,1.34937,0.93656,0.04755,0.41019,0.24267,0.14294,0.02929,0.69322,1.02167,0.76504,0.02321,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882
84,2050.79,0.95887,1.35413,0.93607,0.04753,0.32392,0.22475,0.15274,0.0347,0.6822,1.02646,0.76118,0.02302,0.0275349,0.0091783,0.0275349,0.0091783,0.0275349,0.0091783,0.0275349,0.0091783
85,2075.24,0.96046,1.34047,0.94027,0.04784,0.40872,0.20072,0.14099,0.0302,0.71316,1.05712,0.77058,0.02411,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684
86,2099.54,0.95026,1.32152,0.93378,0.0456,0.32369,0.23866,0.14725,0.03165,0.69463,1.00469,0.76435,0.02421,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585
87,2123.7,0.94346,1.33122,0.93204,0.04774,0.53612,0.21556,0.14535,0.03089,0.67143,1.00959,0.75912,0.02392,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486
88,2147.98,0.93523,1.33676,0.93403,0.04976,0.53426,0.21968,0.15216,0.03157,0.6724,1.02463,0.76196,0.02383,0.0274161,0.0091387,0.0274161,0.0091387,0.0274161,0.0091387,0.0274161,0.0091387
89,2172.52,0.94331,1.32757,0.937,0.04759,0.23569,0.24636,0.15315,0.03368,0.66942,0.99618,0.75939,0.02129,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288
90,2196.56,0.94609,1.33372,0.93298,0.0455,0.31058,0.21086,0.14916,0.03396,0.67431,1.03474,0.7602,0.02136,0.0273567,0.0091189,0.0273567,0.0091189,0.0273567,0.0091189,0.0273567,0.0091189
91,2221.1,0.95948,1.32338,0.93836,0.04557,0.36952,0.24677,0.15982,0.03679,0.67065,1.00419,0.76441,0.02302,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
92,2245.15,0.93338,1.32526,0.92908,0.04582,0.41925,0.22565,0.14718,0.03296,0.65972,0.9951,0.75725,0.02104,0.0272973,0.0090991,0.0272973,0.0090991,0.0272973,0.0090991,0.0272973,0.0090991
93,2269.54,0.9311,1.32548,0.93606,0.05016,0.36998,0.2364,0.15335,0.033,0.66356,0.98295,0.76083,0.02125,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892
94,2293.74,0.92718,1.31866,0.92889,0.04496,0.41349,0.21468,0.13829,0.0276,0.68952,1.0314,0.76374,0.02198,0.0272379,0.0090793,0.0272379,0.0090793,0.0272379,0.0090793,0.0272379,0.0090793
95,2318.42,0.92064,1.31018,0.93209,0.04397,0.44994,0.24224,0.16227,0.03518,0.66867,0.99792,0.75865,0.02311,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694
96,2342.53,0.93295,1.31844,0.93041,0.04647,0.38311,0.23219,0.15238,0.03386,0.67108,1.00312,0.75865,0.02127,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595
97,2366.59,0.93852,1.3209,0.93044,0.04447,0.4967,0.21472,0.15491,0.03529,0.66731,0.99101,0.75971,0.02248,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496
98,2390.83,0.92186,1.30907,0.92508,0.04308,0.60062,0.20138,0.148,0.03257,0.67236,1.00474,0.76027,0.02178,0.0271191,0.0090397,0.0271191,0.0090397,0.0271191,0.0090397,0.0271191,0.0090397
99,2414.95,0.92635,1.31046,0.93162,0.04362,0.4657,0.23262,0.15277,0.03302,0.68343,1.00819,0.76418,0.02191,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298
100,2440.04,0.92539,1.29078,0.92653,0.04378,0.43085,0.23757,0.15855,0.03411,0.68252,0.99615,0.76187,0.02104,0.0270597,0.0090199,0.0270597,0.0090199,0.0270597,0.0090199,0.0270597,0.0090199
101,2464.34,0.92523,1.30113,0.92762,0.04305,0.3568,0.24512,0.16371,0.03835,0.66071,0.98426,0.75787,0.021,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
102,2489.02,0.92714,1.30546,0.93015,0.04315,0.55842,0.22433,0.16995,0.03901,0.66327,0.98438,0.75743,0.02069,0.0270003,0.0090001,0.0270003,0.0090001,0.0270003,0.0090001,0.0270003,0.0090001
103,2513.28,0.92224,1.31135,0.93019,0.04297,0.25248,0.25788,0.16953,0.03674,0.66145,0.97653,0.75765,0.02322,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902
104,2537.77,0.93466,1.3101,0.93294,0.0437,0.44875,0.23999,0.16725,0.03574,0.67881,1.00393,0.76046,0.02211,0.0269409,0.0089803,0.0269409,0.0089803,0.0269409,0.0089803,0.0269409,0.0089803
105,2561.71,0.92373,1.30398,0.93396,0.04618,0.24563,0.2413,0.16274,0.0353,0.66937,0.99149,0.75868,0.02151,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704
106,2585.94,0.91772,1.30083,0.9261,0.04359,0.23203,0.24143,0.15592,0.03496,0.65349,0.99062,0.75558,0.02085,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605
107,2610.4,0.92072,1.2893,0.92727,0.04381,0.47592,0.2304,0.16795,0.03813,0.66404,0.97744,0.76026,0.02482,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506
108,2634.99,0.91354,1.28178,0.92949,0.04361,0.36365,0.23305,0.17405,0.039,0.66497,1.00694,0.75927,0.02225,0.0268221,0.0089407,0.0268221,0.0089407,0.0268221,0.0089407,0.0268221,0.0089407
109,2659.45,0.92698,1.30084,0.9305,0.04288,0.37314,0.25826,0.17508,0.04063,0.64318,0.96162,0.75431,0.02061,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308
110,2684.05,0.91055,1.29761,0.93288,0.04657,0.25667,0.22867,0.17714,0.04099,0.64963,0.9624,0.75384,0.02155,0.0267627,0.0089209,0.0267627,0.0089209,0.0267627,0.0089209,0.0267627,0.0089209
111,2708.13,0.92609,1.28433,0.92989,0.04158,0.23095,0.2523,0.16263,0.03529,0.65362,0.98457,0.75506,0.02092,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
112,2732.05,0.92872,1.2888,0.92832,0.04331,0.33187,0.23003,0.15665,0.03394,0.65336,1.0006,0.7566,0.02132,0.0267033,0.0089011,0.0267033,0.0089011,0.0267033,0.0089011,0.0267033,0.0089011
113,2757.13,0.90647,1.2846,0.92584,0.04557,0.45585,0.23999,0.16825,0.03654,0.67495,0.98515,0.7623,0.02233,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912
114,2781.52,0.91846,1.27706,0.92725,0.04317,0.45666,0.24263,0.17206,0.04,0.65454,0.98065,0.75524,0.02065,0.0266439,0.0088813,0.0266439,0.0088813,0.0266439,0.0088813,0.0266439,0.0088813
